datetime,date,irradiance_poa_wm2,temp_air_c,temp_pv_c,wind_ms,P_expected_mw,P_measured_mw,power_loss_mw,power_loss_percent,temperature_loss_percent,PR_proxy,p_curtail_mw,warning_status,recommended_action,temperature_source_col,temp_coeff_used,loss_factor_used,pv_capacity_mw_used,valid_for_kpi,anomaly_flag,suspicious_reason
2025-03-03 02:00:00,2025-03-03,0.0,21.4,20.4,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 02:30:00,2025-03-03,0.0,21.3,20.3,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 03:00:00,2025-03-03,0.0,21.2,20.3,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 03:30:00,2025-03-03,0.0,21.0,20.3,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 04:00:00,2025-03-03,0.0,20.9,20.1,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 04:30:00,2025-03-03,0.0,20.6,19.9,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 05:00:00,2025-03-03,0.0,20.7,19.8,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 05:30:00,2025-03-03,0.0,20.9,20.0,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 06:00:00,2025-03-03,30.0,21.3,20.7,0.7,1.3735418250000002,1.5,-0.12645817499999978,-9.206721826617821,0.0,1.0920672182661781,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 06:30:00,2025-03-03,128.3,22.7,23.1,0.6,5.826937912250001,4.9,0.9269379122500006,15.907804857527216,0.0,0.8409219514247278,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-03 07:00:00,2025-03-03,249.2,21.6,26.9,0.4,11.172506331,10.5,0.6725063309999992,6.019296933706068,0.6459999999999995,0.9398070306629394,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-03 07:30:00,2025-03-03,353.2,27.2,31.4,0.7,15.591335856,15.3,0.2913358559999999,1.8685753337029511,2.1759999999999993,0.9813142466629705,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 08:00:00,2025-03-03,476.6,29.5,38.0,0.6,20.555984385,20.5,0.05598438499999858,0.2723507857928283,4.42,0.9972764921420717,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 08:30:00,2025-03-03,595.7,30.3,44.2,0.7,25.126173268000002,24.6,0.5261732680000009,2.094124172382909,6.5280000000000005,0.979058758276171,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 09:00:00,2025-03-03,709.4,30.0,48.7,0.9,29.4321742285,28.4,1.0321742285000006,3.5069588148214934,8.058,0.9649304118517851,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 09:30:00,2025-03-03,798.2,31.0,51.6,1.1,32.761236989,31.4,1.3612369889999982,4.155023174054908,9.044,0.9584497682594509,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 10:00:00,2025-03-03,866.6,30.7,52.3,1.2,35.4755687335,33.6,1.8755687334999962,5.286930697544743,9.281999999999998,0.9471306930245526,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 10:30:00,2025-03-03,927.6,31.4,54.1,1.2,37.716524426999996,35.3,2.416524426999999,6.407070809711432,9.894,0.9359292919028857,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 11:00:00,2025-03-03,968.4,32.4,56.4,1.0,39.033739422,36.4,2.633739421999998,6.747340790299951,10.676,0.9325265920970005,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 11:30:00,2025-03-03,981.33,33.6,58.0,1.0,39.31401792675,36.6,2.714017926749996,6.9034356442700995,11.219999999999999,0.930965643557299,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 12:00:00,2025-03-03,981.8,33.1,58.6,1.3,39.242467456,36.6,2.6424674559999985,6.733693438015393,11.424,0.932663065619846,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 12:30:00,2025-03-03,895.0,33.6,59.2,1.0,35.690689175,32.8,2.8906891750000057,8.099280910005026,11.628,0.9190071908999498,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 13:00:00,2025-03-03,901.6,35.1,59.3,0.9,35.940050286,33.1,2.8400502860000003,7.902187847261601,11.661999999999999,0.920978121527384,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 13:30:00,2025-03-03,789.8,34.7,57.0,0.9,31.762122919999992,29.4,2.362122919999994,7.436917632834331,10.879999999999999,0.9256308236716567,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 14:00:00,2025-03-03,713.0,34.3,53.3,0.8,29.0783306925,26.1,2.9783306924999984,10.242440406897845,9.621999999999998,0.8975755959310215,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 14:30:00,2025-03-03,557.2,33.7,49.5,0.9,23.049183955,21.2,1.8491839550000009,8.022774075690702,8.33,0.919772259243093,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 15:00:00,2025-03-03,601.9,33.6,47.5,1.2,25.082941081250002,24.2,0.8829410812500029,3.5200859356561613,7.6499999999999995,0.9647991406434384,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 15:30:00,2025-03-03,403.7,32.6,42.2,1.4,17.151634533000003,16.7,0.45163453300000356,2.6331865463379125,5.848000000000001,0.9736681345366208,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-03 16:00:00,2025-03-03,98.1,31.0,35.4,1.6,4.2702321780000005,8.1,-3.829767821999999,-89.68523636093491,3.5359999999999996,1.896852363609349,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 16:30:00,2025-03-03,95.7,29.8,32.5,1.3,4.20834170625,4.1,0.10834170625000006,2.5744512640001846,2.55,0.9742554873599981,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 17:00:00,2025-03-03,39.3,28.9,28.9,1.1,1.7498970502499995,1.6,0.14989705024999944,8.566049655811716,1.3259999999999994,0.9143395034418829,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 17:30:00,2025-03-03,14.5,28.1,27.2,0.8,0.6494182425,0.8,-0.15058175750000002,-23.18717702174805,0.7479999999999997,1.2318717702174804,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 18:00:00,2025-03-03,0.0,27.5,25.6,0.9,0.0,0.0,,,0.2040000000000005,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 18:30:00,2025-03-03,0.0,26.9,25.2,0.8,0.0,0.0,,,0.06799999999999976,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 19:00:00,2025-03-03,0.0,26.4,24.7,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 19:30:00,2025-03-03,0.0,26.2,25.0,0.8,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 20:00:00,2025-03-03,0.0,26.0,24.5,0.9,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 20:30:00,2025-03-03,0.0,25.7,23.9,0.8,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 21:00:00,2025-03-03,0.0,25.5,24.1,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 21:30:00,2025-03-03,0.0,25.5,24.1,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 22:00:00,2025-03-03,0.0,25.1,23.2,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 22:30:00,2025-03-03,0.0,24.7,22.7,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 23:00:00,2025-03-03,0.0,24.5,22.5,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-03 23:30:00,2025-03-03,0.0,24.3,22.5,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 00:00:00,2025-03-04,0.0,20.7,19.2,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 00:30:00,2025-03-04,0.0,20.6,19.1,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 01:00:00,2025-03-04,0.0,20.6,19.1,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 01:30:00,2025-03-04,0.0,20.5,18.9,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 02:00:00,2025-03-04,0.0,20.1,18.8,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 02:30:00,2025-03-04,0.0,20.1,18.5,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 03:00:00,2025-03-04,0.0,19.8,18.4,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 03:30:00,2025-03-04,0.0,20.0,18.3,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 04:00:00,2025-03-04,0.0,19.2,18.1,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 04:30:00,2025-03-04,0.0,19.0,18.0,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 05:00:00,2025-03-04,0.0,19.0,18.0,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 05:30:00,2025-03-04,0.0,18.9,17.8,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 06:00:00,2025-03-04,9.6,19.0,18.1,0.3,0.44336287199999996,0.512,-0.06863712800000005,-15.481027468623951,0.0,1.1548102746862394,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 06:30:00,2025-03-04,60.6,20.2,19.5,0.5,2.7857115524999996,3.1897,-0.4039884475000006,-14.50216362628954,0.0,1.1450216362628953,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-04 07:00:00,2025-03-04,156.7,22.2,23.0,0.5,7.119170894999998,8.0538,-0.9346291050000026,-13.128342032868181,0.0,1.131283420328682,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-04 07:30:00,2025-03-04,276.9,23.8,27.3,0.4,12.39740072025,12.149,0.24840072025000026,2.0036516190386653,0.7820000000000003,0.9799634838096134,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-04 08:00:00,2025-03-04,403.3,24.1,32.3,0.4,17.747215491749998,15.811,1.9362154917499979,10.909967778607694,2.481999999999999,0.890900322213923,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 08:30:00,2025-03-04,520.3,27.0,38.2,0.9,22.424820736999997,23.204,-0.7791792630000032,-3.4746287256352093,4.488000000000001,1.0347462872563522,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 09:00:00,2025-03-04,628.5,28.4,45.3,1.2,26.403581966249998,26.931,-0.5274180337500027,-1.9975245571762472,6.901999999999998,1.0199752455717626,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 09:30:00,2025-03-04,723.4,28.2,47.9,1.1,30.101807929499998,29.542,0.5598079294999962,1.859715306173953,7.785999999999999,0.9814028469382605,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 10:00:00,2025-03-04,802.4,28.6,49.5,1.1,33.19214861,32.231,0.9611486099999951,2.8957107335631296,8.33,0.9710428926643687,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 10:30:00,2025-03-04,866.0,29.1,53.1,1.2,35.344713995,33.5,1.8447139949999993,5.219207588611298,9.554,0.947807924113887,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 11:00:00,2025-03-04,910.0,29.6,54.7,1.0,36.917132525,35.502,1.415132524999997,3.8332677220845364,10.098,0.9616673227791547,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 11:30:00,2025-03-04,931.6,30.0,55.2,1.3,37.721941953999995,35.379,2.342941953999997,6.211085200377797,10.268,0.937889147996222,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 12:00:00,2025-03-04,931.5,30.7,57.2,1.8,37.43206202249999,35.39,2.042062022499991,5.455382130090857,10.948,0.9454461786990914,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 12:30:00,2025-03-04,913.4,31.4,57.2,1.7,36.704718680999996,36.372,0.3327186809999958,0.9064738620983516,10.948,0.9909352613790164,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 13:00:00,2025-03-04,897.7,31.8,56.6,1.8,36.156456429,32.445,3.711456429000002,10.26498942529986,10.744,0.8973501057470014,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 13:30:00,2025-03-04,748.1,32.5,53.7,2.0,30.463905640249997,33.813,-3.349094359750005,-10.993647365179147,9.758,1.1099364736517914,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,baseline_underestimation,"Measured power is much higher than expected; check irradiance sensor, timestamp alignment, bifacial gain, or baseline calibration."
2025-03-04 14:00:00,2025-03-04,711.1,32.6,52.8,2.2,29.055393113500003,25.359,3.696393113500001,12.72188298764592,9.451999999999998,0.8727811701235408,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 14:30:00,2025-03-04,670.2,32.4,48.9,2.0,27.7852471035,20.014,7.771247103500002,27.96896883641927,8.125999999999998,0.7203103116358074,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-04 15:00:00,2025-03-04,296.4,30.1,38.4,1.5,12.765682722,17.193,-4.427317278000002,-34.68139835850765,4.555999999999999,1.3468139835850765,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-04 15:30:00,2025-03-04,298.7,29.4,35.8,0.9,12.983894586999998,18.509,-5.525105413000002,-42.553529497474216,3.671999999999999,1.4255352949747422,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,False,edge_irradiance_unstable,Irradiance is between 100 and 300 W/m²; loss percentage may be unstable because it is morning/evening or low-sun condition.
2025-03-04 16:00:00,2025-03-04,277.4,29.3,35.7,1.0,12.062281983499998,4.3782,7.684081983499999,63.70338542915063,3.638000000000001,0.3629661457084938,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,False,edge_irradiance_unstable,Irradiance is between 100 and 300 W/m²; loss percentage may be unstable because it is morning/evening or low-sun condition.
2025-03-04 16:30:00,2025-03-04,148.1,28.3,31.1,1.1,6.544406820749999,2.1197,4.424706820749999,67.61050988946499,2.0740000000000003,0.32389490110535013,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,False,edge_irradiance_unstable,Irradiance is between 100 and 300 W/m²; loss percentage may be unstable because it is morning/evening or low-sun condition.
2025-03-04 17:00:00,2025-03-04,91.9,27.5,29.8,1.0,4.079308664,0.58884,3.4904686639999998,85.56520115291771,1.6320000000000001,0.14434798847082292,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
